original_url,im_url,im_id,crop_box,crop_box_concept,im_name,im_description,labels,concepts,boxes,optional,box_statuses,box_sources,box_reasons,issue_types
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061030001_4.jpg?v=1770131547,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061030001_4.jpg?v=1770131547,25f7f3c8c23f4e48,,,Yellow Lab Diamond Harmony Ring,,,ring,"[533,496,625,612]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061002001_4.jpg?v=1770131894,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061002001_4.jpg?v=1770131894,cea7a4e85902e679,,,Yellow Lab Diamond Flower Bracelet,,,bracelet,"[300,432,553,636]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061029001_4_0d5dce48-91f1-450a-96c1-23d0fc81e1d8.jpg?v=1772024431,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061029001_4_0d5dce48-91f1-450a-96c1-23d0fc81e1d8.jpg?v=1772024431,6161815f1c914eb1,,,Yellow Lab Diamond Cluster Diamond Ring,,,ring,"[556,669,640,707]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/POMELLODAY115376_5f957462-d5ee-410b-80bf-036283ff4147.jpg?v=1766395918,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/POMELLODAY115376_5f957462-d5ee-410b-80bf-036283ff4147.jpg?v=1766395918,629649e59db176c7,,,Classic Comet Solitaire Lab Diamond Ring,,,ring,"[195,653,380,759]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/POMELLODAY115166.jpg?v=1766389197,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/POMELLODAY115166.jpg?v=1766389197,41574589e54f094b,,,Sleek Wave Lab Diamond Ring,,,"ring,ring,ring,outerwear","[288,268,324,337],[447,676,489,746],[185,158,232,222],[0,0,767,1019]","true,true","fp_incorrect,no_issue","model,model","[""must_include_category"", ""must_include_category""]","precision,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061009001_4.jpg?v=1770185662,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061009001_4.jpg?v=1770185662,ef7beae96f9aff04,,,Yellow Lab Diamond Flower Earrings,,,earring,"[185,321,228,369]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061006001_1.jpg?v=1775221333,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061006001_1.jpg?v=1775221333,f14f7d82c1af1eae,,,Oval Pave Solitaire Lab Diamond Bracelet,,,bracelet,"[117,730,448,952]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053859001_4.jpg?v=1765946739,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053859001_4.jpg?v=1765946739,8bc5b25e6355f6c9,,,Mini Comet Solitaire Lab Diamond Ring,,,ring,"[385,442,430,567]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061004001_4.jpg?v=1770185812,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061004001_4.jpg?v=1770185812,355df5bd1af688d0,,,Yellow Lab Diamond Dangle Bracelet,,,"bracelet,ring","[116,711,428,908],[139,994,187,1024]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053857001_5.jpg?v=1765946532,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053857001_5.jpg?v=1765946532,0835fdc1d0d01c16,,,Classic Comet Solitaire Lab Diamond Ring,,,ring,"[316,299,385,403]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053847001_5.jpg?v=1765951766,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053847001_5.jpg?v=1765951766,f15e14d158845a77,,,Petite Comet Solitaire Lab Diamond Stud Earrings,,,earring,"[647,166,675,194]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028719001_4.jpg?v=1766388386,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028719001_4.jpg?v=1766388386,9c3b5d6d42fce611,,,Solitaire Lab Diamond Ring,,,"ring,top,earring","[403,363,458,406],[0,494,767,1023],[555,439,564,462]","true,true","fp_incorrect,no_issue","model,model","[""must_include_category"", ""must_include_category""]","precision,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061007001_4.jpg?v=1770185839,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061007001_4.jpg?v=1770185839,9d8cc87ee61d11f4,,,Yellow Lab Diamond Star Disc Earrings,,,"earring,top","[323,438,350,468],[0,713,756,1023]","true,true","fp_incorrect,no_issue","model,model","[""must_include_category"", ""must_include_category""]","precision,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053850001_4.jpg?v=1765946312,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053850001_4.jpg?v=1765946312,b5b1d2334ea3335c,,,Mini Comet Solitaire Lab Diamond Stud Earrings,,,"earring,necklace","[207,338,233,362],[23,739,165,776]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061027002_4.jpg?v=1770185857,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061027002_4.jpg?v=1770185857,5b57fb19edf8769c,,,Yellow Lab Diamond Stardust Ring,,,"ring,necklace","[282,710,334,785],[598,467,767,643]","true,true","fp_incorrect,fp_incorrect","model,model","[""must_include_category"", ""must_include_category""]","precision,precision"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061011001_4.jpg?v=1770131581,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061011001_4.jpg?v=1770131581,ee727a07e4acd40d,,,Yellow Lab Diamond Heart Earrings,,,earring,"[596,369,631,403]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/RG706285_4.jpg?v=1775216734,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/RG706285_4.jpg?v=1775216734,9955a26d8da246e4,,,Lab Diamond Eternity Ring,,,ring,"[151,587,232,719]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028713001_4.jpg?v=1766125087,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028713001_4.jpg?v=1766125087,b9539c2c3d141620,,,Gold Cluster Gold Plated Lab Diamond Stud Earrings,,,earring,"[221,556,271,630]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053856001_4.jpg?v=1765946517,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301053856001_4.jpg?v=1765946517,3457c8313c9a92e5,,,Petite Comet Solitaire Lab Diamond Ring,,,"bracelet,ring","[394,177,638,401],[245,659,327,700]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KE304898_4.jpg?v=1775207930,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KE304898_4.jpg?v=1775207930,4362c4f3a7a6e69c,,,Pave Lab Diamond J-Shaped Hoop Earrings,,,"earring,bracelet","[567,313,591,368],[0,933,148,1012]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061018001_1.jpg?v=1775221342,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061018001_1.jpg?v=1775221342,88491678f128f8bc,,,Floral Lab Diamond Stud Earrings,,,earring,"[526,330,576,377]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/WSPOMEJEWELLERTY_BR_2025_04_1812639_1c77a994-2566-41c0-abaa-0ff11033e62a.jpg?v=1766396330,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/WSPOMEJEWELLERTY_BR_2025_04_1812639_1c77a994-2566-41c0-abaa-0ff11033e62a.jpg?v=1766396330,64c6ba3b482c9cdd,,,Gold Classic Floral Ring,,,ring,"[436,604,519,654]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028710001_4.jpg?v=1766125014,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028710001_4.jpg?v=1766125014,0e8449e9358049b5,,,Lab Diamond Stud Earrings,,,earring,"[600,544,634,602]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061036001_1.jpg?v=1775221334,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061036001_1.jpg?v=1775221334,9c6158f5fc1e0bfe,,,Floral Diamond Ring,,,ring,"[346,437,482,598]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KR109279_4.jpg?v=1775208749,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KR109279_4.jpg?v=1775208749,f4b8271d9f47cdd6,,,Lab Diamond Bezel Stacker Ring,,,ring,"[402,431,511,502]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061005001_1.jpg?v=1775221333,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061005001_1.jpg?v=1775221333,012ac7a4876a51c7,,,Lab Diamond Tennis Bracelet,,,"bracelet,belt","[490,242,623,578],[0,261,234,374]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KE304909_4.jpg?v=1775216664,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KE304909_4.jpg?v=1775216664,2b783772f289af72,,,Pave Lab Diamond Classic Hoop Earrings,,,earring,"[631,312,651,435]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061001001_4.jpg?v=1770185933,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061001001_4.jpg?v=1770185933,00b5395525a3bd0c,,,Yellow Lab Diamond Star Bracelet,,,bracelet,"[363,504,617,1022]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061037001_1.jpg?v=1775221334,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061037001_1.jpg?v=1775221334,c7abbdc71f45fb93,,,Oval Halo Lab Diamond Ring,,,ring,"[406,414,523,512]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/ER00123-070_4.jpg?v=1775635609,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/ER00123-070_4.jpg?v=1775635609,1ef31c4dbbba252d,,,Oval Double Halo Lab Diamond Stud Earrings,,,earring,"[579,315,623,371]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061008001_4.jpg?v=1770131427,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061008001_4.jpg?v=1770131427,6ddcf28222822197,,,Yellow Lab Diamond Star Earrings,,,earring,"[548,405,569,425]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KR106555_4.jpg?v=1775208881,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/KR106555_4.jpg?v=1775208881,bff910a91e33fec5,,,Lab Diamond Eternity Stacker Ring,,,ring,"[254,305,351,369]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/ER00064_4.jpg?v=1775240940,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/ER00064_4.jpg?v=1775240940,257947e23abcc211,,,Round Halo Lab Diamond Stud Earrings,,,earring,"[492,366,516,394]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061010001_4.jpg?v=1770131448,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301061010001_4.jpg?v=1770131448,ddc6a61cf90f63ca,,,Yellow Lab Diamond Butterfly Earrings,,,earring,"[637,334,686,384]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/NOTAG4.jpg?v=1773410608,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/NOTAG4.jpg?v=1773410608,f7799799b0cf00c0,,,Yellow Lab Diamond Chevron Ring,,,ring,"[226,598,303,731]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028712001_4.jpg?v=1766124961,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301028712001_4.jpg?v=1766124961,c605fa95a1b9d856,,,Gold Rosette Lab Diamond Stud Earrings,,,earring,"[274,575,311,614]",true,fp_incorrect,model,"[""must_include_category""]",precision
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300995654BLUE_1.jpg?v=1729741577,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300995654BLUE_1.jpg?v=1729741577,1772188d680c9ce1,,,WES Formals Blue Ultra Slim-Fit Mid-Rise Trousers,,,"outerwear,bottom,bag,shoe,shoe,innertop","[287,169,583,556],[309,468,521,935],[234,583,360,847],[403,908,476,978],[288,918,364,993],[414,167,498,317]","true,true,true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue,no_issue,no_issue","model,model,model,model,model,model","[""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are visible.""]","precision,no_issue,no_issue,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301032070GREY_2.jpg?v=1764136750,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301032070GREY_2.jpg?v=1764136750,49eb1b341e05fa11,,,WES Formals Grey Relaxed-Fit Cotton Shirt,,,"top,belt,bottom","[97,252,699,792],[239,742,571,823],[222,740,584,1021]","true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue","model,model,model,model","[""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible.""]","precision,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301007639NAVY_1.jpg?v=1737743951,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301007639NAVY_1.jpg?v=1737743951,73ae41d0016ed039,,,WES Formals Navy Pinstriped Carrot-Fit Mid-Rise Trousers,,,"bag,bottom,top,shoe,shoe","[421,373,550,559],[267,392,468,954],[227,133,493,533],[294,937,389,1002],[375,930,497,989]","true,true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue,no_issue","model,model,model,model,model","[""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is clearly holding a black bag in their left hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible.""]","precision,no_issue,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301039557RED_1.jpg?v=1757518047,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301039557RED_1.jpg?v=1757518047,d98ea5b874a89067,,,Bombay Paisley Red Floral Design One-Shoulder Cotton Top,,,"earring,bottom,top,bracelet,bracelet,bag,shoe,shoe","[446,132,455,156],[292,424,530,764],[313,179,530,508],[512,517,559,541],[512,532,549,552],[464,579,575,710],[430,840,489,989],[291,843,403,993]","true,true,true,true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue","model,model,model,model,model,model,model","[""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible."", ""The image clearly shows a black handbag held in the model's right hand, which counts as a bag. The model is also wearing multiple bracelets on the right wrist. No other accessories from the target classes are clearly visible.""]","precision,no_issue,no_issue,no_issue,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301039280BEIGE_1.jpg?v=1764172118,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301039280BEIGE_1.jpg?v=1764172118,05abd40bf28b9f07,,,WES Formals Beige Striped Slim-Fit Cotton Shirt,,,"top,belt,bottom","[148,248,643,765],[268,698,543,789],[238,693,555,1021]","true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue","model,model,model,model","[""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible."", ""The image clearly shows a black leather belt with a visible buckle worn around the waist. No other accessories such as rings, bracelets, earrings, or watches are visible.""]","precision,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301002632RUST_1.jpg?v=1734615522,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/301002632RUST_1.jpg?v=1734615522,146fa8046ed96bb2,,,Wardrobe Rust Tie-Dye Printed Shirt with Camisole,,,"top,earring,earring,bottom","[206,264,691,872],[417,235,433,274],[293,236,316,274],[245,624,524,1020]","true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue","model,model,model,model","[""The model is clearly wearing large hoop earrings on both ears. No other target accessories such as belts, bracelets, rings, gloves, hair accessories, headwear, necklaces, scarves, ties, eyewear, bags, or watches are visible."", ""The model is clearly wearing large hoop earrings on both ears. No other target accessories such as belts, bracelets, rings, gloves, hair accessories, headwear, necklaces, scarves, ties, eyewear, bags, or watches are visible."", ""The model is clearly wearing large hoop earrings on both ears. No other target accessories such as belts, bracelets, rings, gloves, hair accessories, headwear, necklaces, scarves, ties, eyewear, bags, or watches are visible."", ""The model is clearly wearing large hoop earrings on both ears. No other target accessories such as belts, bracelets, rings, gloves, hair accessories, headwear, necklaces, scarves, ties, eyewear, bags, or watches are visible.""]","precision,no_issue,no_issue,no_issue"
https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300995653CHARCOAL_1.jpg?v=1729741425,https://cdn.shopify.com/s/files/1/0266/6276/4597/files/300995653CHARCOAL_1.jpg?v=1729741425,d9cb2ed61809fcdc,,,WES Formals Charcoal Mid-Rise Ultra Slim-Fit Trousers,,,"bottom,top,bag,shoe,shoe","[307,403,519,941],[275,151,567,525],[453,586,588,846],[415,917,483,980],[300,921,369,988]","true,true,true,true,true,true","fp_incorrect,no_issue,no_issue,no_issue,no_issue,no_issue","model,model,model,model,model,model","[""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible."", ""The person is holding a brown leather bag clearly visible in their right hand. No other accessories such as belt, bracelet, earring, eyewear, gloves, hair accessories, headwear, necklace, ring, scarf, tie, or watch are clearly visible.""]","precision,no_issue,no_issue,no_issue,no_issue,no_issue"
